precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),weather_code (wmo code),temperature_2m_mean (°C),wind_speed_10m_max (km/h),date,minimum_traffic_index,maximum_traffic_index,average_traffic_index
0.0,0.0,0.0,0.0,2,21.9,27.6,2020-07-17,4,58,29.024305555555557
0.0,0.0,0.0,0.0,1,23.5,26.2,2020-07-18,4,42,23.17013888888889
0.0,0.0,0.0,0.0,3,24.2,23.5,2020-07-19,2,27,14.343971631205672
0.0,0.0,0.0,0.0,3,24.1,18.8,2020-07-20,1,54,26.541666666666664
0.0,0.0,0.0,0.0,1,23.5,22.5,2020-07-21,6,60,29.507142857142856
0.0,0.0,0.0,0.0,1,24.2,26.6,2020-07-22,4,60,30.405982905982903
0.0,0.0,0.0,0.0,0,25.1,31.5,2020-07-23,4,62,30.204166666666666
0.0,0.0,0.0,0.0,0,24.8,33.6,2020-07-24,4,58,30.760784313725487
0.0,0.0,0.0,0.0,1,24.3,27.5,2020-07-25,4,40,22.466666666666665
0.0,0.0,0.0,0.0,1,24.7,22.3,2020-07-26,1,26,14.269076305220883
0.0,0.0,0.0,0.0,3,24.7,22.1,2020-07-27,4,54,25.496527777777775
0.0,0.0,0.0,0.0,3,25.2,22.2,2020-07-28,4,53,26.32638888888889
0.0,0.0,0.0,0.0,0,26.0,23.6,2020-07-29,2,54,27.807017543859647
0.0,0.0,0.0,0.0,0,25.7,24.6,2020-07-30,2,38,16.73611111111111
0.0,0.0,0.0,0.0,1,25.6,22.4,2020-07-31,1,26,11.215277777777777
0.0,0.0,0.0,0.0,2,25.1,25.1,2020-08-01,1,27,13.320557491289199
0.0,0.0,0.0,0.0,2,24.6,29.0,2020-08-02,1,29,12.416961130742049
0.0,0.0,0.0,0.0,1,24.0,27.2,2020-08-03,1,24,11.920138888888888
0.0,0.0,0.0,0.0,1,24.7,26.8,2020-08-04,1,44,17.322916666666664
0.0,0.0,0.0,0.0,1,24.5,25.5,2020-08-05,1,51,20.975694444444443
0.0,0.0,0.0,0.0,1,25.2,27.8,2020-08-06,2,56,23.902777777777775
0.0,0.0,0.0,0.0,0,26.2,26.0,2020-08-07,4,54,25.885416666666664
0.0,0.0,0.0,0.0,2,26.4,31.9,2020-08-08,2,42,21.444444444444443
0.0,0.0,0.0,0.0,3,26.3,35.3,2020-08-09,2,33,16.930555555555557
0.3,0.3,0.0,2.0,51,25.6,29.5,2020-08-10,4,60,29.322916666666664
0.0,0.0,0.0,0.0,0,25.4,24.1,2020-08-11,4,62,30.07986111111111
0.0,0.0,0.0,0.0,0,25.7,23.8,2020-08-12,2,63,29.39721254355401
0.0,0.0,0.0,0.0,1,25.1,25.8,2020-08-13,4,62,29.375
0.0,0.0,0.0,0.0,1,24.1,24.3,2020-08-14,4,65,31.020833333333332
0.0,0.0,0.0,0.0,0,24.0,25.4,2020-08-15,2,45,24.60975609756097
0.0,0.0,0.0,0.0,2,23.7,29.8,2020-08-16,1,31,16.20138888888889
0.0,0.0,0.0,0.0,3,23.8,28.3,2020-08-17,1,58,26.4612676056338
0.0,0.0,0.0,0.0,3,23.4,24.0,2020-08-18,2,58,30.68093385214008
0.0,0.0,0.0,0.0,1,23.8,22.1,2020-08-19,2,60,30.289962825278806
0.2,0.2,0.0,2.0,51,22.2,20.5,2020-08-20,2,58,29.95486111111111
1.4,1.4,0.0,8.0,53,22.8,23.9,2020-08-21,2,60,30.92013888888889
0.0,0.0,0.0,0.0,3,24.0,21.4,2020-08-22,2,45,23.625
0.0,0.0,0.0,0.0,3,24.1,23.2,2020-08-23,1,31,15.839857651245552
0.0,0.0,0.0,0.0,2,24.4,27.2,2020-08-24,1,62,27.256317689530682
0.0,0.0,0.0,0.0,0,24.5,20.9,2020-08-25,4,62,30.228571428571428
0.0,0.0,0.0,0.0,3,23.8,22.8,2020-08-26,2,62,29.41696113074205
0.4,0.4,0.0,3.0,51,23.4,18.3,2020-08-27,2,62,29.409722222222225
0.0,0.0,0.0,0.0,0,24.3,23.8,2020-08-28,6,65,32.298611111111114
0.0,0.0,0.0,0.0,0,25.3,26.0,2020-08-29,1,47,25.60975609756097
0.0,0.0,0.0,0.0,3,25.2,22.1,2020-08-30,1,36,16.947916666666664
0.0,0.0,0.0,0.0,2,24.2,20.1,2020-08-31,1,63,29.135416666666664
0.0,0.0,0.0,0.0,1,24.6,20.9,2020-09-01,2,63,30.461805555555557
0.0,0.0,0.0,0.0,1,24.4,21.3,2020-09-02,4,65,31.409722222222225
0.0,0.0,0.0,0.0,3,24.7,18.6,2020-09-03,2,65,31.323943661971832
0.4,0.4,0.0,3.0,51,22.9,32.0,2020-09-04,2,65,32.010416666666664
2.1,2.1,0.0,8.0,53,22.1,28.1,2020-09-05,4,53,26.658362989323845
0.0,0.0,0.0,0.0,2,22.7,19.9,2020-09-06,1,36,17.652777777777775
0.0,0.0,0.0,0.0,0,23.3,22.9,2020-09-07,1,62,28.409722222222225
0.0,0.0,0.0,0.0,2,23.7,27.7,2020-09-08,2,63,29.878472222222225
0.0,0.0,0.0,0.0,1,24.0,29.9,2020-09-09,2,62,29.380782918149464
0.0,0.0,0.0,0.0,3,23.5,27.5,2020-09-10,4,63,36.25380710659898
0.0,0.0,0.0,0.0,3,23.4,30.0,2020-09-11,4,63,23.863874345549736
0.0,0.0,0.0,0.0,3,24.4,31.1,2020-09-12,2,49,25.708333333333332
1.3,1.3,0.0,8.0,51,24.1,28.0,2020-09-13,1,36,18.28301886792453
0.0,0.0,0.0,0.0,2,24.3,29.5,2020-09-14,2,60,29.01
0.0,0.0,0.0,0.0,1,24.4,31.6,2020-09-15,4,62,32.27586206896552
0.0,0.0,0.0,0.0,2,23.9,31.4,2020-09-16,2,60,27.885057471264368
0.0,0.0,0.0,0.0,2,23.7,18.7,2020-09-17,4,65,33.59036144578313
0.0,0.0,0.0,0.0,2,22.5,24.5,2020-09-18,4,65,31.653465346534652
0.0,0.0,0.0,0.0,3,21.3,28.6,2020-09-19,6,51,27.844155844155843
1.7,1.7,0.0,6.0,53,20.2,33.4,2020-09-20,2,54,19.444444444444443
0.0,0.0,0.0,0.0,3,21.6,27.0,2020-09-21,1,63,32.67179487179487
0.0,0.0,0.0,0.0,3,21.3,22.9,2020-09-22,4,62,29.85763888888889
0.0,0.0,0.0,0.0,3,20.7,9.0,2020-09-23,2,63,29.493055555555557
0.0,0.0,0.0,0.0,3,21.6,9.1,2020-09-24,2,65,32.08148148148148
0.2,0.2,0.0,2.0,51,22.6,11.9,2020-09-25,2,65,31.84375
0.0,0.0,0.0,0.0,3,24.5,19.9,2020-09-26,2,54,27.597222222222225
0.3,0.3,0.0,2.0,51,24.1,26.2,2020-09-27,2,42,20.78181818181818
0.0,0.0,0.0,0.0,3,22.6,12.2,2020-09-28,1,65,28.854166666666664
1.8,1.8,0.0,3.0,55,21.7,33.4,2020-09-29,2,65,31.989583333333332
13.6,13.6,0.0,7.0,63,18.4,14.6,2020-09-30,1,65,30.614583333333332
0.0,0.0,0.0,0.0,1,18.6,15.9,2020-10-01,2,71,32.386759581881535
0.0,0.0,0.0,0.0,3,19.2,14.8,2020-10-02,2,69,33.40625
0.0,0.0,0.0,0.0,3,19.8,11.8,2020-10-03,2,56,28.208333333333332
0.0,0.0,0.0,0.0,3,20.8,10.7,2020-10-04,1,44,20.756944444444443
0.0,0.0,0.0,0.0,3,23.8,13.5,2020-10-05,1,69,29.354166666666664
0.0,0.0,0.0,0.0,3,23.3,10.5,2020-10-06,2,67,31.215277777777775
0.0,0.0,0.0,0.0,3,24.1,12.9,2020-10-07,2,71,32.719723183391004
38.2,38.2,0.0,12.0,65,21.1,25.5,2020-10-08,4,67,31.461805555555557
8.9,8.9,0.0,10.0,61,17.3,17.6,2020-10-09,6,85,34.280276816609
0.9,0.9,0.0,6.0,51,17.3,15.3,2020-10-10,2,60,28.88888888888889
0.0,0.0,0.0,0.0,1,18.7,12.1,2020-10-11,1,47,21.60763888888889
0.0,0.0,0.0,0.0,3,18.8,9.4,2020-10-12,1,63,29.39236111111111
0.8,0.8,0.0,2.0,53,20.8,34.9,2020-10-13,2,83,33.517361111111114
0.1,0.1,0.0,1.0,51,20.4,24.7,2020-10-14,4,67,31.494773519163765
0.0,0.0,0.0,0.0,2,18.9,9.2,2020-10-15,4,71,33.072916666666664
0.0,0.0,0.0,0.0,3,19.3,17.4,2020-10-16,4,67,33.16376306620209
1.9,1.9,0.0,4.0,53,20.7,27.7,2020-10-17,2,67,30.149305555555557
9.0,9.0,0.0,15.0,63,17.7,24.6,2020-10-18,1,45,19.190972222222225
0.2,0.2,0.0,2.0,51,16.4,22.4,2020-10-19,4,67,30.409722222222225
1.1,1.1,0.0,9.0,51,16.4,30.2,2020-10-20,2,63,31.993031358885016
0.6,0.6,0.0,4.0,51,17.9,32.7,2020-10-21,9,69,32.961672473867594
0.0,0.0,0.0,0.0,3,18.2,18.1,2020-10-22,2,67,29.965156794425088
0.0,0.0,0.0,0.0,0,17.7,11.0,2020-10-23,2,67,30.38148148148148
0.0,0.0,0.0,0.0,3,17.5,10.3,2020-10-24,2,53,25.587786259541986
0.0,0.0,0.0,0.0,3,18.4,10.0,2020-10-25,2,42,19.015686274509804
0.0,0.0,0.0,0.0,3,17.3,14.2,2020-10-26,1,62,26.337164750957854
0.0,0.0,0.0,0.0,3,17.3,19.3,2020-10-27,2,65,30.77323420074349
1.6,1.6,0.0,9.0,51,18.0,12.5,2020-10-28,2,69,29.742857142857144
20.3,20.3,0.0,7.0,63,16.2,15.0,2020-10-29,2,27,15.875
14.4,14.4,0.0,6.0,63,15.1,18.0,2020-10-30,1,71,29.23611111111111
1.2,1.2,0.0,4.0,53,13.1,20.1,2020-10-31,2,40,19.871527777777775
3.0,3.0,0.0,6.0,61,12.8,23.9,2020-11-01,1,35,16.197916666666664
0.0,0.0,0.0,0.0,0,13.3,8.2,2020-11-02,1,65,26.61111111111111
2.1,2.1,0.0,7.0,53,12.6,9.7,2020-11-03,1,65,29.40625
2.7,2.7,0.0,11.0,53,13.1,23.5,2020-11-04,4,72,34.291666666666664
3.7,3.7,0.0,18.0,53,14.5,28.5,2020-11-05,6,63,35.75609756097561
2.1,2.1,0.0,12.0,53,14.6,31.1,2020-11-06,15,51,29.34
1.0,1.0,0.0,7.0,51,13.1,22.3,2020-11-07,4,58,27.09183673469388
0.0,0.0,0.0,0.0,3,14.2,26.7,2020-11-08,2,65,16.53125
0.0,0.0,0.0,0.0,3,15.1,22.8,2020-11-09,1,63,24.927083333333332
0.2,0.2,0.0,2.0,51,15.1,25.5,2020-11-10,4,62,28.494545454545452
0.5,0.5,0.0,5.0,51,14.1,27.5,2020-11-11,4,69,38.452513966480446
0.0,0.0,0.0,0.0,3,14.0,19.9,2020-11-12,2,60,26.98263888888889
0.4,0.4,0.0,4.0,51,13.1,23.0,2020-11-13,2,62,28.371527777777775
0.9,0.9,0.0,7.0,51,13.0,18.7,2020-11-14,1,60,27.19148936170213
0.0,0.0,0.0,0.0,2,11.4,14.1,2020-11-15,1,31,12.888501742160278
0.0,0.0,0.0,0.0,3,11.1,11.7,2020-11-16,1,65,24.972222222222225
0.0,0.0,0.0,0.0,2,11.4,16.4,2020-11-17,4,67,28.663194444444443
1.7,1.7,0.0,11.0,51,11.4,24.2,2020-11-18,2,69,29.62369337979094
0.4,0.4,0.0,4.0,51,11.6,37.3,2020-11-19,4,62,26.38888888888889
0.0,0.0,0.0,0.0,2,11.3,27.9,2020-11-20,4,71,29.15625
0.3,0.3,0.0,3.0,51,10.9,26.5,2020-11-21,4,51,23.346289752650176
0.2,0.2,0.0,2.0,51,9.9,25.5,2020-11-22,1,29,13.659722222222221
0.0,0.0,0.0,0.0,2,8.6,14.0,2020-11-23,4,58,26.536496350364963
0.0,0.0,0.0,0.0,3,8.5,20.2,2020-11-24,1,56,25.131944444444443
0.4,0.4,0.0,3.0,51,11.0,26.6,2020-11-25,4,58,26.868055555555557
0.0,0.0,0.0,0.0,3,10.3,22.8,2020-11-26,4,60,25.208333333333332
0.0,0.0,0.0,0.0,0,9.4,10.6,2020-11-27,2,63,25.8986013986014
0.0,0.0,0.0,0.0,0,8.8,13.0,2020-11-28,1,49,19.73611111111111
0.0,0.0,0.0,0.0,3,9.6,11.9,2020-11-29,1,31,11.368055555555555
0.2,0.2,0.0,2.0,51,10.3,30.4,2020-11-30,4,65,26.5
3.6,3.6,0.0,16.0,53,7.3,28.0,2020-12-01,6,67,30.580071174377224
0.0,0.0,0.0,0.0,3,6.5,15.9,2020-12-02,8,62,27.395104895104893
0.1,0.1,0.0,1.0,51,9.8,13.5,2020-12-03,4,63,29.052264808362366
0.0,0.0,0.0,0.0,1,9.8,13.9,2020-12-04,4,83,37.072916666666664
0.0,0.0,0.0,0.0,3,10.5,14.9,2020-12-05,2,18,8.180555555555555
0.0,0.0,0.0,0.0,3,11.7,22.8,2020-12-06,1,15,5.84641638225256
0.4,0.4,0.0,3.0,51,10.8,25.0,2020-12-07,2,71,32.77083333333333
1.9,1.9,0.0,9.0,53,11.0,24.5,2020-12-08,6,67,32.298611111111114
0.8,0.8,0.0,4.0,51,10.3,15.9,2020-12-09,6,65,29.538194444444443
0.0,0.0,0.0,0.0,3,13.2,23.5,2020-12-10,6,67,30.371527777777775
2.0,2.0,0.0,6.0,53,12.6,28.9,2020-12-11,6,74,36.46875
2.5,2.5,0.0,11.0,53,11.9,22.7,2020-12-12,2,20,9.565972222222223
5.1,5.1,0.0,12.0,61,12.7,18.8,2020-12-13,1,15,7.392361111111111
3.6,3.6,0.0,9.0,61,12.4,29.5,2020-12-14,8,72,38.260416666666664
15.9,15.9,0.0,24.0,63,10.2,32.1,2020-12-15,11,72,40.02430555555556
0.1,0.1,0.0,1.0,51,9.5,17.7,2020-12-16,6,67,32.32950191570881
0.0,0.0,0.0,0.0,3,9.4,18.2,2020-12-17,6,65,32.254355400696866
0.0,0.0,0.0,0.0,3,9.0,18.2,2020-12-18,4,72,33.36458333333333
0.0,0.0,0.0,0.0,2,8.1,13.2,2020-12-19,1,15,4.826989619377162
0.0,0.0,0.0,0.0,3,8.2,18.3,2020-12-20,1,15,4.224199288256228
0.2,0.2,0.0,2.0,51,8.1,19.4,2020-12-21,4,69,34.40909090909091
0.2,0.2,0.0,2.0,51,6.9,14.1,2020-12-22,4,69,33.361111111111114
0.1,0.1,0.0,1.0,51,6.3,11.5,2020-12-23,4,65,30.67957746478873
0.0,0.0,0.0,0.0,3,10.3,21.8,2020-12-24,4,78,32.6382252559727
0.0,0.0,0.0,0.0,3,12.5,31.2,2020-12-25,2,72,33.47222222222222
0.0,0.0,0.0,0.0,3,14.8,29.0,2020-12-26,2,15,6.520833333333333
0.0,0.0,0.0,0.0,3,12.9,20.6,2020-12-27,1,13,3.795138888888889
0.1,0.1,0.0,1.0,51,12.5,20.0,2020-12-28,2,71,35.53472222222222
0.0,0.0,0.0,0.0,3,13.6,29.5,2020-12-29,6,71,34.55749128919861
0.0,0.0,0.0,0.0,2,12.2,20.3,2020-12-30,4,71,34.64930555555556
0.4,0.4,0.0,2.0,51,12.4,16.6,2020-12-31,1,62,26.756944444444443
4.2,4.2,0.0,9.0,55,11.7,25.5,2021-01-01,1,18,5.822916666666666
0.0,0.0,0.0,0.0,1,10.0,12.2,2021-01-02,1,18,4.041666666666666
0.2,0.2,0.0,1.0,51,10.5,14.8,2021-01-03,1,13,3.100694444444444
0.0,0.0,0.0,0.0,3,11.7,17.7,2021-01-04,1,65,30.53125
1.6,1.6,0.0,2.0,61,11.5,26.1,2021-01-05,4,62,30.98611111111111
0.0,0.0,0.0,0.0,3,10.2,11.8,2021-01-06,2,63,28.510416666666664
0.0,0.0,0.0,0.0,3,12.0,25.3,2021-01-07,4,65,31.104166666666664
0.0,0.0,0.0,0.0,3,14.0,32.3,2021-01-08,6,72,34.267361111111114
10.5,10.5,0.0,13.0,61,11.9,27.0,2021-01-09,4,18,11.75
28.0,28.0,0.0,23.0,63,9.0,22.8,2021-01-10,4,22,11.111486486486486
1.8,1.8,0.0,7.0,53,12.8,17.8,2021-01-11,2,67,33.46180555555556
14.5,14.5,0.0,15.0,63,12.9,28.9,2021-01-12,4,80,37.3205574912892
19.9,19.9,0.0,23.0,63,7.0,23.1,2021-01-13,4,63,34.93402777777778
1.5,1.5,0.0,7.0,51,4.3,20.4,2021-01-14,6,65,33.48958333333333
9.3,4.6,3.29,9.0,75,3.0,20.8,2021-01-15,6,63,34.9375
8.7,5.6,2.17,9.0,73,2.2,27.0,2021-01-16,4,29,14.052083333333332
8.1,2.9,3.71,20.0,73,0.3,32.7,2021-01-17,6,31,17.103571428571428
0.6,0.0,0.42,6.0,71,-1.1,13.4,2021-01-18,11,85,34.798611111111114
0.1,0.0,0.07,1.0,71,-1.3,9.0,2021-01-19,11,60,35.38194444444444
0.0,0.0,0.0,0.0,3,2.5,26.1,2021-01-20,6,67,35.75694444444444
0.0,0.0,0.0,0.0,3,7.7,23.6,2021-01-21,6,67,35.30555555555556
0.0,0.0,0.0,0.0,3,10.7,27.2,2021-01-22,6,83,39.32692307692308
0.0,0.0,0.0,0.0,3,11.8,27.3,2021-01-23,1,17,8.156
2.0,2.0,0.0,4.0,55,10.9,34.5,2021-01-24,1,11,5.23943661971831
5.7,5.7,0.0,10.0,61,11.8,38.2,2021-01-25,4,80,43.65625
2.4,2.4,0.0,4.0,53,12.3,32.4,2021-01-26,6,78,40.223404255319146
16.9,16.7,0.14,20.0,71,5.7,34.6,2021-01-27,6,72,42.760416666666664
2.5,0.8,1.19,8.0,73,2.0,17.4,2021-01-28,4,67,35.63194444444444
0.0,0.0,0.0,0.0,3,5.4,34.7,2021-01-29,1,78,38.604166666666664
11.0,11.0,0.0,14.0,61,7.8,26.0,2021-01-30,4,20,11.1875
0.0,0.0,0.0,0.0,3,9.5,19.0,2021-01-31,1,15,4.4375
0.1,0.1,0.0,1.0,51,12.5,23.2,2021-02-01,4,72,36.94097222222222
4.3,4.3,0.0,12.0,61,11.7,17.1,2021-02-02,4,67,36.545138888888886
0.4,0.4,0.0,3.0,51,10.9,12.3,2021-02-03,4,71,35.33079847908745
0.0,0.0,0.0,0.0,3,9.7,19.9,2021-02-04,6,74,36.88501742160279
0.0,0.0,0.0,0.0,3,9.9,10.6,2021-02-05,4,78,40.53924914675768
0.0,0.0,0.0,0.0,2,9.6,16.4,2021-02-06,1,13,5.770764119601329
0.0,0.0,0.0,0.0,3,11.4,25.5,2021-02-07,1,15,3.662020905923345
0.4,0.4,0.0,2.0,51,15.2,37.7,2021-02-08,2,72,38.278985507246375
3.6,3.6,0.0,8.0,61,14.6,43.8,2021-02-09,6,65,36.979166666666664
4.1,4.1,0.0,6.0,61,13.1,33.2,2021-02-10,4,71,37.704861111111114
0.0,0.0,0.0,0.0,3,14.2,29.3,2021-02-11,4,72,36.78819444444445
14.2,13.7,0.35,10.0,71,5.0,36.1,2021-02-12,2,69,40.37543859649122
0.7,0.0,0.49,3.0,73,0.9,24.6,2021-02-13,1,18,6.2989323843416365
19.4,1.2,12.74,24.0,75,1.0,32.4,2021-02-14,13,38,23.458333333333332
4.8,0.5,3.01,18.0,73,1.3,31.9,2021-02-15,17,53,35.16319444444444
1.9,0.0,1.33,15.0,71,0.3,38.1,2021-02-16,15,51,30.67832167832168
1.0,0.0,0.7,7.0,73,0.3,27.0,2021-02-17,9,71,27.70422535211268
3.6,3.6,0.0,12.0,53,2.7,24.6,2021-02-18,8,63,36.107638888888886
0.9,0.9,0.0,6.0,51,2.7,17.3,2021-02-19,2,65,32.259515570934255
0.0,0.0,0.0,0.0,3,2.2,13.4,2021-02-20,1,15,5.385416666666666
0.0,0.0,0.0,0.0,3,4.2,19.3,2021-02-21,1,15,4.805343511450381
0.0,0.0,0.0,0.0,3,4.8,11.6,2021-02-22,6,72,38.97222222222222
0.0,0.0,0.0,0.0,0,6.4,9.3,2021-02-23,4,72,37.076388888888886
0.0,0.0,0.0,0.0,3,6.2,20.3,2021-02-24,4,69,35.81597222222222
0.0,0.0,0.0,0.0,3,7.3,19.1,2021-02-25,6,69,36.527472527472526
0.0,0.0,0.0,0.0,0,7.3,17.1,2021-02-26,6,76,39.6816479400749
0.0,0.0,0.0,0.0,0,7.1,10.4,2021-02-27,2,15,7.919540229885057
0.2,0.2,0.0,2.0,51,6.9,26.6,2021-02-28,1,18,6.202290076335878
1.9,1.9,0.0,7.0,53,6.5,19.8,2021-03-01,4,76,38.988679245283016
2.2,2.2,0.0,14.0,51,5.6,26.5,2021-03-02,9,72,40.79323308270677
0.0,0.0,0.0,0.0,3,5.6,22.2,2021-03-03,4,65,35.21299638989169
0.0,0.0,0.0,0.0,1,4.8,10.8,2021-03-04,4,67,35.09469696969697
0.0,0.0,0.0,0.0,2,8.9,20.5,2021-03-05,4,65,33.66541353383458
13.4,13.4,0.0,10.0,63,9.0,30.7,2021-03-06,2,78,32.384328358208954
3.5,3.5,0.0,11.0,53,5.1,24.9,2021-03-07,1,18,6.82089552238806
0.0,0.0,0.0,0.0,1,3.8,14.3,2021-03-08,4,74,34.97090909090909
0.0,0.0,0.0,0.0,2,6.5,19.7,2021-03-09,4,65,33.757894736842104
3.3,3.3,0.0,7.0,55,8.6,22.7,2021-03-10,6,63,33.454861111111114
9.6,9.6,0.0,14.0,63,6.2,36.7,2021-03-11,6,74,36.8993288590604
0.0,0.0,0.0,0.0,3,5.1,20.9,2021-03-12,4,63,31.86111111111111
0.0,0.0,0.0,0.0,3,6.7,11.2,2021-03-13,2,72,31.784722222222225
0.0,0.0,0.0,0.0,2,9.1,10.4,2021-03-14,1,11,2.90625
0.1,0.1,0.0,1.0,51,12.2,14.9,2021-03-15,2,63,33.736111111111114
14.3,14.3,0.0,18.0,63,9.6,39.5,2021-03-16,8,65,36.861111111111114
3.1,3.1,0.0,18.0,51,7.2,25.8,2021-03-17,8,76,37.322916666666664
1.6,1.6,0.0,6.0,53,6.6,17.4,2021-03-18,4,58,32.14930555555556
3.9,3.9,0.0,11.0,55,7.1,11.8,2021-03-19,4,76,36.68888888888889
2.0,2.0,0.0,8.0,53,7.3,22.7,2021-03-20,4,65,33.076388888888886
13.4,13.4,0.0,24.0,61,6.4,28.4,2021-03-21,2,18,9.05109489051095
12.4,12.4,0.0,21.0,63,8.2,25.1,2021-03-22,4,76,35.25694444444444
5.3,5.3,0.0,15.0,61,5.9,35.8,2021-03-23,4,65,36.83333333333333
1.9,1.8,0.07,11.0,71,3.7,28.1,2021-03-24,2,69,31.632867132867126
0.7,0.7,0.0,5.0,51,3.4,19.5,2021-03-25,2,67,31.260416666666664
0.2,0.2,0.0,2.0,51,5.2,19.4,2021-03-26,2,60,29.288194444444443
0.0,0.0,0.0,0.0,2,7.3,16.4,2021-03-27,2,72,30.996515679442506
0.0,0.0,0.0,0.0,3,8.2,14.6,2021-03-28,1,11,2.888111888111888
0.3,0.3,0.0,2.0,51,8.1,19.4,2021-03-29,2,63,31.399305555555557
2.4,2.4,0.0,11.0,51,6.6,28.5,2021-03-30,4,65,35.26480836236934
0.0,0.0,0.0,0.0,3,7.3,36.4,2021-03-31,4,58,31.48611111111111
0.2,0.2,0.0,2.0,51,6.7,25.9,2021-04-01,2,63,34.31800766283525
0.0,0.0,0.0,0.0,3,8.0,19.5,2021-04-02,4,74,38.36458333333333
1.7,1.7,0.0,5.0,53,12.8,24.2,2021-04-03,1,17,6.778947368421052
2.2,2.2,0.0,6.0,53,11.8,27.5,2021-04-04,1,13,3.7909407665505226
16.8,16.8,0.0,15.0,63,7.5,26.1,2021-04-05,4,78,37.58041958041959
2.8,2.8,0.0,7.0,53,12.3,16.7,2021-04-06,2,62,32.648083623693374
1.3,1.3,0.0,6.0,53,14.0,30.8,2021-04-07,1,67,33.343859649122805
15.2,15.2,0.0,18.0,61,6.2,29.8,2021-04-08,2,72,42.24305555555556
2.2,2.2,0.0,11.0,53,6.2,26.7,2021-04-09,1,72,38.045138888888886
0.8,0.8,0.0,4.0,51,6.0,23.8,2021-04-10,1,9,5.054945054945056
0.0,0.0,0.0,0.0,3,6.7,18.7,2021-04-11,1,11,2.055555555555556
0.0,0.0,0.0,0.0,3,8.6,15.9,2021-04-12,1,74,35.73958333333333
1.5,1.5,0.0,3.0,53,11.2,12.1,2021-04-13,2,56,26.197916666666664
2.4,2.4,0.0,5.0,55,13.5,23.6,2021-04-14,1,58,25.371527777777775
0.8,0.8,0.0,5.0,51,10.4,23.3,2021-04-15,2,63,24.534722222222225
0.5,0.5,0.0,2.0,51,9.9,20.9,2021-04-16,2,63,26.208333333333332
4.6,4.6,0.0,12.0,53,10.2,31.3,2021-04-17,1,18,7.489583333333333
0.4,0.4,0.0,3.0,51,11.8,16.5,2021-04-18,1,11,2.958333333333333
6.7,6.7,0.0,14.0,55,11.7,19.7,2021-04-19,2,74,29.95138888888889
1.5,1.5,0.0,5.0,53,12.0,25.0,2021-04-20,1,60,25.015625
0.0,0.0,0.0,0.0,1,12.3,11.5,2021-04-21,1,62,28.202334630350197
0.0,0.0,0.0,0.0,3,12.0,11.5,2021-04-22,2,80,34.10452961672473
0.1,0.1,0.0,1.0,51,14.1,13.9,2021-04-23,1,11,6.029556650246305
1.5,1.5,0.0,7.0,51,12.8,25.2,2021-04-24,1,13,5.791666666666666
4.0,4.0,0.0,12.0,53,10.9,30.7,2021-04-25,1,15,5.149305555555556
0.0,0.0,0.0,0.0,3,11.3,19.0,2021-04-26,1,72,28.98611111111111
0.2,0.2,0.0,2.0,51,12.1,10.4,2021-04-27,1,74,33.142361111111114
0.0,0.0,0.0,0.0,3,14.4,16.7,2021-04-28,1,81,37.797909407665514
0.7,0.7,0.0,2.0,53,13.6,19.7,2021-04-29,1,71,33.95774647887324
0.0,0.0,0.0,0.0,3,15.3,11.8,2021-04-30,1,26,12.362369337979095
0.0,0.0,0.0,0.0,3,18.9,12.7,2021-05-01,1,13,5.100694444444445
0.0,0.0,0.0,0.0,3,20.8,20.9,2021-05-02,1,9,3.4409722222222223
0.0,0.0,0.0,0.0,3,20.3,18.7,2021-05-03,1,24,11.621527777777777
0.0,0.0,0.0,0.0,3,17.0,24.2,2021-05-04,1,24,12.413194444444445
0.1,0.1,0.0,1.0,51,17.1,19.1,2021-05-05,1,26,11.836236933797908
0.0,0.0,0.0,0.0,3,16.2,18.1,2021-05-06,1,33,12.557491289198605
0.0,0.0,0.0,0.0,3,19.7,13.6,2021-05-07,1,26,12.045138888888888
6.0,6.0,0.0,8.0,61,17.4,25.4,2021-05-08,1,18,7.451388888888889
0.0,0.0,0.0,0.0,3,14.0,26.0,2021-05-09,1,8,2.782456140350877
0.0,0.0,0.0,0.0,0,12.9,29.3,2021-05-10,1,24,10.298245614035087
0.0,0.0,0.0,0.0,0,13.5,27.8,2021-05-11,1,22,10.114982578397212
0.0,0.0,0.0,0.0,3,14.8,17.4,2021-05-12,1,15,4.7177700348432055
0.0,0.0,0.0,0.0,3,17.0,16.6,2021-05-13,1,4,1.083916083916084
0.0,0.0,0.0,0.0,1,19.1,20.6,2021-05-14,1,20,2.912698412698413
0.0,0.0,0.0,0.0,3,19.7,12.3,2021-05-15,1,11,1.8986013986013983
4.5,4.5,0.0,10.0,61,17.9,14.6,2021-05-16,1,11,2.242857142857143
0.1,0.1,0.0,1.0,51,17.6,20.7,2021-05-17,1,65,26.82899628252788
3.3,3.3,0.0,5.0,61,18.5,25.6,2021-05-18,2,83,37.677304964539005
0.0,0.0,0.0,0.0,1,19.6,13.4,2021-05-19,1,60,25.756944444444443
0.0,0.0,0.0,0.0,3,20.0,27.7,2021-05-20,1,65,39.136
29.1,29.1,0.0,14.0,63,15.2,34.2,2021-05-21,2,76,41.45993031358885
2.9,2.9,0.0,14.0,53,16.3,20.2,2021-05-22,1,13,6.825783972125436
